,08031000_event_rainfall,08029500_event_rainfall,08025500_event_rainfall,08041300_event_rainfall,08011000_event_rainfall,08010000_event_rainfall,07376000_event_rainfall,07376500_event_rainfall,07375960_event_rainfall,07375800_event_rainfall,07378000_event_rainfall,07377240_event_rainfall,07377782_event_rainfall,07377500_event_rainfall,07375000_event_rainfall,08014800_event_rainfall,02481000_event_rainfall,02492343_event_rainfall,02492360_event_rainfall,07382000_event_rainfall,07383500_event_rainfall,07375280_event_rainfall,02488700_event_rainfall,02487900_event_rainfall,02485700_event_rainfall
2012-09-29 00:00:00+00:00,,,,,,,,,,,,,,6.3191233,,,,,,,,,,,
2012-09-30 00:00:00+00:00,,,,,,3.0350595,2.870505,2.2259107,2.9856715,2.9019828,2.697441,,,,,1.0811334,5.632,,3.8023503,3.3417122,3.4067674,2.6770096,,,
2012-10-03 00:00:00+00:00,,,,,,,0.07078562,,0.053476434,0.13568105,0.049000002,,,,,,,,,,,,,,
2012-10-14 00:00:00+00:00,0.0023933055,1.3527542,0.6047045,,,0.39286667,0.14703965,0.08325821,0.16760269,0.2270345,0.5232419,,,0.2686985,,0.4995079,1.3530259,0.3897451,0.677631,0.68177867,1.4090531,0.5598108,,,
2012-10-16 00:00:00+00:00,1.7268368,0.8751837,,,,1.2834499,,,,,,,,,,,,,,,,,,,
2012-10-17 00:00:00+00:00,,,0.3247069,,,,0.1484229,,0.17016162,0.43319398,0.100703254,,,,1.0576428,0.28339046,2.652806,2.8196666,2.273849,1.093672,0.4974053,1.2500141,,,
2012-10-25 00:00:00+00:00,0.012502092,0.091444165,0.72619706,,,,,,,,,,,,,0.3090349,,,,,,,,,
2012-10-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,0.014886914,0.061099373,,,,
2012-11-03 00:00:00+00:00,,0.86275196,0.23180787,,,0.14851904,,,,,,,,,,2.3410602,,,,0.45878515,,,,,
2012-11-04 00:00:00+00:00,0.5836862,,,,,,1.9038045,1.7260094,1.9502846,1.9320948,1.8101141,,,2.4464145,2.4070504,,1.307444,1.8024273,2.0472977,,0.03315415,1.8178809,,,
2012-11-11 00:00:00+00:00,0.49782848,0.43071216,0.99360836,,,2.0401094,2.0470955,2.064803,2.1361413,2.213418,2.2514806,,,2.627593,2.032227,2.0114827,1.8208103,1.7884392,1.7152348,1.4881421,1.4296033,2.4748318,,,
2012-11-22 00:00:00+00:00,,1.1869255,,,,,,,,,,,,,,,,,,,,,,,
2012-11-23 00:00:00+00:00,0.3420837,,0.70865023,,,,,,,,,,,,,0.6972794,,,,,,,,,
2012-11-25 00:00:00+00:00,0.2585439,,,,,,,,,,,,,,,,,,,,,,,,
2012-11-26 00:00:00+00:00,,,0.26011086,,,1.1468952,2.6460793,2.2121363,2.6393132,2.4482372,2.4019475,,,1.797053,2.3819203,0.32755557,2.0768018,1.9622431,1.9610943,0.46908236,0.36329737,2.3145232,,,
2012-12-03 00:00:00+00:00,2.4874935,1.3500074,1.2686822,,,2.213757,,,,,,,,,,1.6719873,,1.6796548,1.4289519,1.3766673,1.265259,,,,
2012-12-04 00:00:00+00:00,,,,,,,5.5586343,5.0339956,5.495429,3.7245603,4.0220704,,,3.4889622,4.609176,,1.4444828,,,,,2.809813,,,
2012-12-05 00:00:00+00:00,,,,,,,,,,,,,,,,,,,0.3718805,,,,,,
2012-12-07 00:00:00+00:00,,1.2846079,1.5730147,,,0.043069046,,,,,,,,,,2.3653555,,,0.107194975,0.07118417,,,,,
2012-12-08 00:00:00+00:00,2.3542552,,,,,,,,,,,,,,,,,,,,,,,,
2012-12-09 00:00:00+00:00,,1.7223946,3.3060958,,,2.0538383,3.8494315,3.531094,3.909434,3.2637627,4.854308,,,4.9683714,2.8312104,2.1050797,1.5685775,2.9264863,3.4570441,2.18,3.284911,2.9810817,,,
2012-12-15 00:00:00+00:00,3.5875359,5.060866,4.4713106,,,,,,,,,,,,,4.49914,,,,4.0785365,,,,,
2012-12-16 00:00:00+00:00,,,,,,3.5835261,7.7794075,5.639949,8.210737,6.5122375,5.46581,,,5.1473546,5.08395,,1.5366422,2.3155448,3.5534089,,3.6373029,5.32318,,,
2012-12-19 00:00:00+00:00,0.2115314,0.22524814,0.34375864,,,0.68600476,1.6664788,1.2954319,1.6992508,1.5105646,1.353747,,,1.2273216,1.435563,0.32437143,1.382138,3.2376983,3.359216,1.2059628,0.6158192,1.2148691,,,
2012-12-23 00:00:00+00:00,0.58991635,,2.5471675,,,,0.63358295,0.19342253,0.5502256,1.0787586,0.74556667,,,0.6077337,,2.0466475,1.2242155,2.1428118,2.233585,1.4472325,1.1475649,1.9331659,,,
2012-12-24 00:00:00+00:00,,3.5844765,,,,3.4038239,,,,,,,,,4.9445677,,,,,,,,,,
2012-12-25 00:00:00+00:00,0.83629286,,2.7052956,,,,2.7070441,1.7931831,2.8671968,3.5615087,2.6289082,,,2.3845077,,1.9975239,3.089888,3.2655845,3.2491755,2.8229856,3.9305508,4.5914555,,,
2012-12-27 00:00:00+00:00,4.203498,2.502769,2.4395394,,,5.2044497,,5.0317373,,,,,,4.570098,4.488798,5.387393,,,,6.1547318,4.3678675,,,,
2012-12-28 00:00:00+00:00,,,,,,,4.6112866,,4.6884694,4.391862,4.7447176,,,,,,2.7474914,2.823792,3.3593335,,,5.1443243,,,
2013-01-01 00:00:00+00:00,0.9858786,0.6402903,1.3026453,,,5.4414716,3.6126053,4.0607653,3.7078164,,4.418901,,,4.5842614,4.623197,3.4905906,1.6464525,1.7483883,1.9350984,6.801093,5.109375,3.4959602,,,2.3531668
2013-01-04 00:00:00+00:00,1.466611,2.6403549,1.9617487,,,2.1132407,,,,,,,,,,2.2909207,,,,,,,,,
2013-01-05 00:00:00+00:00,,,,,,,2.6342087,2.3601363,2.6771634,,3.1461978,,,3.0209851,2.6469245,,2.9106507,1.4064118,1.435155,,,1.6770561,,,0.4700625
2013-01-07 00:00:00+00:00,1.7242677,,3.9312046,,,,,,,,,,,,,2.3522573,,,,,,,,,
2013-01-08 00:00:00+00:00,,7.342181,,,,24.708956,12.980823,18.865442,12.351529,,12.036955,,,11.728772,11.594849,,0.531819,1.1299686,1.8479477,14.807114,18.945076,7.200783,,,
2013-01-09 00:00:00+00:00,7.8575525,,8.209379,,,,,,,,,,,,,9.902021,,,,,,,,,
2013-01-10 00:00:00+00:00,,,,,,,,,,,,,,,,,1.5756338,6.1047096,7.642946,4.476084,,,,,2.8012707
2013-01-11 00:00:00+00:00,,1.5540422,,,,,,,,,,,,,,,,,,,0.49966747,,,,
2013-01-12 00:00:00+00:00,,,2.4311254,,,,,,,,,,,,,1.6894127,,,,,,,,,
2013-01-13 00:00:00+00:00,1.3342972,2.1873374,,,,,8.991879,7.0285444,9.186029,,8.142285,,,7.7622757,9.209715,,4.829005,6.3364353,7.565005,1.9962326,2.262403,5.9775,,,
2013-01-14 00:00:00+00:00,,,1.6384434,,,,,,,,,,,,,1.2393779,,,,,,,,,
2013-01-15 00:00:00+00:00,0.33785772,,,,,,,,,,,,,,,,,,,,,2.3991635,,,
2013-01-16 00:00:00+00:00,,,,,,,0.728649,,0.79452693,,0.5041064,,,0.67013067,0.49803782,,,,,,,,,,
2013-01-29 00:00:00+00:00,1.2894351,1.1800869,1.3395913,,,1.5338714,4.1385946,3.1337419,4.132788,,3.0606291,,,3.9367337,1.0251975,1.0425651,3.9576855,4.570698,4.865015,1.3145977,1.6618052,3.9120305,,,1.5745
2013-02-02 00:00:00+00:00,,,,,,,0.030064613,,0.034468014,,,,,,,,,,,,,0.13139486,,,
2013-02-04 00:00:00+00:00,1.7269624,0.24704961,0.18174139,,,0.1931643,0.07660499,0.058586854,0.03445623,,0.13655318,,,0.09274121,0.0032983192,0.2276762,1.0584699,0.98888236,0.63475263,0.088743135,,,,,
2013-02-06 00:00:00+00:00,1.4930753,0.86560297,0.36984485,,,2.0264788,4.0123587,4.6447744,3.84916,,2.9506907,,,3.3343644,3.8032184,1.2634096,3.9025433,3.9590983,3.799067,1.7823765,1.111237,2.2637804,,,
2013-02-09 00:00:00+00:00,,5.140953,,,,2.8923736,,1.5955259,,,3.1371431,,,,3.2478783,,0.22215948,,1.2622976,,,,,,
2013-02-10 00:00:00+00:00,2.9760628,,5.547241,,,,6.5224113,,6.767923,,,,,12.069365,,10.109983,,2.9719448,,8.808327,6.6534133,11.689319,,,9.552729
2013-02-11 00:00:00+00:00,,3.5186524,,,,,,6.0214314,,,7.0166473,,,,5.8428235,,3.2231853,,3.8546395,,,,,,
2013-02-12 00:00:00+00:00,,,2.0613964,,,,,,,,,,,,,,,,,,2.085011,,,,
2013-02-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,0.34818432,,,,,,,
2013-02-18 00:00:00+00:00,2.3064017,2.5484169,1.6299112,,,3.0387788,2.8280764,3.0630329,2.7730658,,2.609954,,,2.2989223,2.9049623,2.7031364,1.4765818,2.3909175,2.4887714,3.0081067,3.0473561,2.2468574,,,7.153521
2013-02-20 00:00:00+00:00,0.38575312,2.9298487,,,,,,,,,,,,,,1.8475335,,,,,,,,,
2013-02-21 00:00:00+00:00,,,2.0357978,,,3.0869212,2.979116,2.4145865,2.9650521,,2.40338,,,2.789754,1.906538,,7.130301,5.2640586,4.2466836,4.559659,3.9011178,4.183217,,,
2013-02-24 00:00:00+00:00,2.0441842,0.10043921,,,,4.0419574,3.7104657,6.678305,3.177345,,3.528775,,,3.3075454,6.3949995,,8.671591,7.979388,7.3192773,,2.3827965,2.3164394,,,
2013-02-25 00:00:00+00:00,,,1.1299261,,,,,,,,,,,,,1.7514223,,,,2.7592616,,,,,1.3464167
2013-03-05 00:00:00+00:00,,,,,,,0.010900147,,0.012496633,,0.009483763,,,,,,,,0.00019077568,,,0.0442243,,,0.1068125
2013-03-10 00:00:00+00:00,0.51447284,0.79093796,1.2113129,,,6.0728354,4.48668,2.9256012,4.6557074,,7.133189,,,8.403876,1.9101765,0.9398508,1.4878061,3.692145,4.052478,2.3838305,2.2955766,5.2895675,,,5.9728956
2013-03-17 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1.3366876
2013-03-18 00:00:00+00:00,,,,,,,0.03799119,,0.043555554,,0.06387346,,,0.14331408,,,,,0.06628302,,,0.32628506,,,
2013-03-19 00:00:00+00:00,0.32013807,0.38978168,0.6738695,,,0.42078573,,,,,,,,,,0.4029556,,,,0.42384654,0.30797338,,,,
2013-03-20 00:00:00+00:00,,,,,,,,,,,0.0771299,,,,,,,,,,,,,,
2013-03-21 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,1.861625
2013-03-22 00:00:00+00:00,,0.051816374,0.051029555,,,,0.113588855,,0.12889732,,,,,,,,0.4889655,,,,,0.36928505,,,
2013-03-23 00:00:00+00:00,,,,,,0.18540713,,0.073887326,,,0.027118703,,,,0.36563444,,,0.38151765,0.4436667,0.33178836,0.3533818,,,,0.96710426
2013-03-29 00:00:00+00:00,,0.69255084,,,,,,,,,,,,,,,,,,,,,,,
2013-03-30 00:00:00+00:00,,,3.1479607,,,,1.3872437,,0.9123148,,,,,,1.276563,1.8632381,,,,1.7575945,2.3452048,1.1525934,,,1.1262918
2013-03-31 00:00:00+00:00,1.7380921,1.5027295,,,,1.2546619,,2.0557888,,,1.5246027,,,1.3207512,,,1.2112844,1.3406589,1.1550796,,,,,,
2013-04-01 00:00:00+00:00,,,,,,,,,2.247283,,,,,,,,,,,,,,,,
2013-04-02 00:00:00+00:00,5.0132513,3.1614463,2.5449362,,,6.4967666,4.4365215,3.648526,,,6.8564134,,,7.7263093,3.5849748,4.198092,6.569272,6.035608,5.3865786,5.625672,3.6443896,4.510474,,,1.2390835
2013-04-03 00:00:00+00:00,,,,,,,,,2.570783,,,,,,,,,,,,,,,,
2013-04-09 00:00:00+00:00,,,,,,,,,,,,,,,,,,0.27709022,,,,,,,
2013-04-10 00:00:00+00:00,6.6757865,7.777524,8.587707,,,3.6339595,2.032307,,,,2.1995244,,,,3.2638447,7.226142,,,,5.1692066,4.1820602,,,,
2013-04-11 00:00:00+00:00,,,,,,,,2.084277,2.0398653,,,,,2.3528767,,,4.0402546,5.9360313,5.6873627,,,2.0827148,,,3.678479
2013-04-13 00:00:00+00:00,,,,,,5.604238,7.227689,5.2802396,7.50016,,10.0622225,,,9.940663,5.3821974,,5.547513,5.29289,5.668241,1.7351325,1.3259289,6.167899,,,3.2605834
2013-04-15 00:00:00+00:00,0.043698747,0.57304966,,,,,,,,,,,,,,,,,,,,,,,
2013-04-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,0.0010970265,,,,
2013-04-17 00:00:00+00:00,,,,,,,,,,,0.9252699,,,,,,,,,,,,,,
2013-04-18 00:00:00+00:00,0.7461213,2.043278,1.7733694,,,1.1183333,1.4997047,2.3608735,1.4044899,,,,,1.0720704,2.3103738,1.2603459,3.1531768,2.0365136,1.7820168,1.5744588,1.7624985,1.4173739,,,2.785125
2013-04-23 00:00:00+00:00,1.1252971,1.2490249,2.5071056,,,4.181617,1.396508,1.0024319,1.5027037,,,,,,,4.7315207,,,,2.9028726,1.4557863,,,,
2013-04-24 00:00:00+00:00,,,,,,,,,,,1.735532,,,1.6295602,2.4192019,,1.5317457,2.8016431,3.1879456,,,2.401465,,,2.0468543
2013-04-27 00:00:00+00:00,0.33607113,,,,,0.18996191,0.3172276,,0.31876937,,0.18211421,,,,,,,1.0166471,1.1745995,0.15403393,0.054098595,,,,1.0392292
2013-04-28 00:00:00+00:00,,,,,,,,0.36397654,,,,,,,0.8487395,0.12638095,0.98830163,,,,,,,,
2013-04-30 00:00:00+00:00,0.43713802,0.9208312,,,,1.745212,1.2883348,0.28857747,1.4439512,,1.1074569,,,1.3158795,1.9485292,,12.255397,4.5670547,3.8289018,,2.4989538,,,,3.9965413
2013-05-01 00:00:00+00:00,,,0.88438416,,,,,,,,,,,,,0.25431427,,,,2.4924557,,,,,
2013-05-02 00:00:00+00:00,,,,,,0.9841739,2.0094008,2.1408591,1.9961532,,1.0785801,,,1.0368391,1.4112563,,,,,,,,,,
2013-05-03 00:00:00+00:00,,,,,,,,,,,,,,,,,,0.389749,,,,,,,
2013-05-09 00:00:00+00:00,12.390749,7.146131,4.334665,,,8.12555,6.021319,8.879165,5.418827,,7.8347216,,,6.8859453,8.637849,7.073385,,,5.897857,7.229645,7.2611437,7.020465,,,6.599875
2013-05-10 00:00:00+00:00,,,,,,,,,,,,,,,,,4.257448,4.5210743,,,,,,,
2013-05-15 00:00:00+00:00,0.04326778,0.32433748,,,,,,,,,,,,,,,,,,,,,,,
2013-05-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,,0.0028763101,,,,,,
2013-05-19 00:00:00+00:00,,0.031637717,,,,,,,,,,,,,,,,,,,,,,,
2013-05-21 00:00:00+00:00,0.4311925,1.6147892,0.98146546,,,5.215864,3.9565816,2.9110045,4.0007744,,11.133738,,,11.150213,0.65925634,1.0642508,,,1.9538532,4.580512,5.2848434,6.4296165,,,1.8660834
2013-05-22 00:00:00+00:00,,,,,,,,,,,,,,,,,1.4123318,1.7865334,,,,,,,
2013-05-23 00:00:00+00:00,,,0.3220936,,,,,,,,,,,,,0.5086,,,,,,,,,
2013-05-24 00:00:00+00:00,0.0798954,0.8308635,,,,,,,,,,,,,,,,,,,,,,,
2013-05-25 00:00:00+00:00,,,1.5872757,,,,,,,,,,,,,,,,,,,,,,
2013-05-26 00:00:00+00:00,,,,,,,,,,,,,,,,,,0.15208627,0.028748428,,,,,,
2013-05-27 00:00:00+00:00,,,,,,,0.0015491922,,,,,,,,,,,,,,,,,,
2013-05-28 00:00:00+00:00,,,,,,,,,,,0.99946815,,,,,,,0.5590431,0.4447589,,,,,,
2013-05-29 00:00:00+00:00,,,,,,,3.4264083,2.5827746,3.392086,,,,,1.7974144,2.7831304,,0.8093664,,,,0.8782896,1.9514555,,,0.5899375
2013-05-30 00:00:00+00:00,0.2387908,,0.7788867,,,0.13025714,,,,,0.7884345,,,,,0.39977142,,0.5780039,0.53458494,0.31903717,,,,,
2013-05-31 00:00:00+00:00,,,,,,,,2.2838497,,,,,,,,,0.75236636,,,,,,,,
2013-06-01 00:00:00+00:00,0.7012552,4.296109,3.5684114,,,0.044590473,2.1025977,,1.9272525,,2.22389,,,2.6259346,3.1769245,2.7218318,,1.6210117,1.5643942,0.7248352,1.4314038,2.7178714,,,4.128
2013-06-02 00:00:00+00:00,,,,,,,,2.9107463,,,,,,,,,1.940987,,,,,,,,
2013-06-03 00:00:00+00:00,,,,,,,,,,,,,,,1.943105,,,1.4574707,0.66205037,,,,,,
2013-06-05 00:00:00+00:00,,,,,,,0.26033625,,0.27661112,,,,,,,,0.6749569,,2.0120962,,,0.9755163,,,1.8196876
2013-06-06 00:00:00+00:00,3.5463176,3.7817917,4.095948,,,0.91890955,,0.23885445,,,0.7968074,,,0.57403517,0.58882356,3.6731522,,1.9178,,1.7142391,1.811075,,,,
2013-06-07 00:00:00+00:00,,,,,,,0.68163145,,0.5406414,,,,,,,,1.630901,,,,,,,,
2013-06-08 00:00:00+00:00,,,,,,2.068043,,2.3087556,,,2.8270416,,,2.3847287,1.9405,1.1081873,,3.9958625,3.2011552,1.7363198,1.5561159,0.7574556,,,1.8251874
2013-06-09 00:00:00+00:00,0.78137237,1.8421389,0.5764433,,,,1.5436432,,1.6427053,,,,,,,,4.967125,,,,,,,,
2013-06-10 00:00:00+00:00,,,,,,,,,,,,,,,,,,1.3611255,0.8826226,,,,,,
2013-06-13 00:00:00+00:00,,,,,,,,,,,,,,,,,,0.016019607,,,,,,,
2013-06-14 00:00:00+00:00,1.8250335,2.7382627,,,,,,,,,,,,,,,,,,,,,,,
2013-06-16 00:00:00+00:00,,,,,,,0.014051395,,,,0.0011131018,,,,,,0.90696543,2.274957,2.1675787,,,,,,0.9552083
2013-06-17 00:00:00+00:00,,,,,,,,,,,,,,,1.8119999,,,,,,,,,,
2013-06-18 00:00:00+00:00,5.0964313,1.2262855,2.5017142,,,,2.840934,0.23789203,3.044212,,3.3905792,,,4.149118,,2.1500192,0.86376727,1.3643843,1.8673313,4.8975215,4.2310596,3.859904,,,1.8974583
2013-06-19 00:00:00+00:00,,,,,,3.3729954,,,,,,,,,2.6730504,,,,,,,,,,
2013-06-20 00:00:00+00:00,,,,,,,,1.0768169,,,,,,,,,1.4527544,3.2862625,2.98692,,,,,,
2013-06-21 00:00:00+00:00,,,0.08754186,,,,1.2674552,,1.4530925,,,,,,,0.3526762,,,,,,,,,
2013-06-22 00:00:00+00:00,,,,,,,,,,,,,,,0.58518916,,,4.8006864,4.7692347,,,1.4054509,,,0.72185415
2013-06-23 00:00:00+00:00,0.20668618,,,,,,,,,,0.68037736,,,,,,1.4590733,,,,,,,,
2013-06-24 00:00:00+00:00,,0.3822779,0.011921182,,,,0.3787856,,0.42795452,,,,,0.29980654,,0.35599682,,,,,,2.0123155,,,1.4029167
2013-06-28 00:00:00+00:00,,,,,,,0.32891774,1.128953,0.25380978,,0.66005486,,,0.2676608,2.9924495,,,0.6949686,1.3462495,,,1.2523295,,,1.2453542
2013-07-02 00:00:00+00:00,0.15643515,,0.3560911,,,,,,,,,,,,,0.07190794,2.2051983,1.7531097,2.090302,,,,,,
2013-07-03 00:00:00+00:00,,,,,,,0.023566814,,0.027018517,,0.21681857,,,,,,,,,,,0.5103411,,,
2013-07-04 00:00:00+00:00,,,,,,,,,,,,,,,1.8670757,,,,,,,,,,
2013-07-05 00:00:00+00:00,,,,,,,0.7522129,1.217277,0.752776,,0.45420605,,,1.0191106,,,5.8143144,2.21271,1.6333942,,,1.2466799,,,0.56583333
2013-07-06 00:00:00+00:00,0.7225147,,,,,,,,,,,,,,5.7499747,,,,,,,,,,
2013-07-07 00:00:00+00:00,,1.0602953,0.6383153,,,,2.6843379,4.269596,2.0859208,,1.4284569,,,1.7369322,,0.65399367,4.608629,3.2169528,2.9431255,,0.9369577,2.5422688,,,
2013-07-08 00:00:00+00:00,0.69124264,,,,,0.03210952,,,,,,,,,,,,,,,,,,,
2013-07-09 00:00:00+00:00,,,,,,,,,0.61122227,,,,,0.53309304,,,,,,,,,,,
2013-07-10 00:00:00+00:00,,,,,,,,,,,,,,,,,2.3812544,,,,,,,,
2013-07-11 00:00:00+00:00,0.062564865,,,,,0.51000714,2.221655,4.02346,2.0159764,,1.8570607,,,2.1626153,3.502462,,,1.9855295,1.9841026,,0.19001096,2.7061076,,,2.7244375
2013-07-13 00:00:00+00:00,,,,,,,,,,,,,,,,,1.3939095,1.9982941,1.920063,,,,,,
2013-07-14 00:00:00+00:00,0.64507115,1.4321215,,,,,0.64341116,,0.70660937,,2.658551,,,1.7818241,2.796542,,,,,,,0.7504252,,,0.86664593
2013-07-15 00:00:00+00:00,,,2.2308648,,,0.57097864,,0.7742911,,,,,,,,0.58317775,2.3670516,1.9127884,1.2309623,0.5657221,0.95087564,,,,
2013-07-16 00:00:00+00:00,3.455611,0.4290769,,,,,0.33227608,,0.37829798,,,,,0.6610101,,,,,,,,0.6121402,,,
2013-07-17 00:00:00+00:00,,,,,,,,,,,0.31959572,,,,0.48684034,,,0.80478823,1.0338615,1.5256301,0.8762528,,,,
2013-07-18 00:00:00+00:00,,0.09691067,1.649441,,,,0.43549782,0.22781222,0.4297188,,,,,,,2.7724793,1.6397244,,,,,0.45059347,,,1.4242709
2013-07-19 00:00:00+00:00,1.8686024,,,,,,,,,,0.57230127,,,0.40138945,,,,,,,0.6868788,,,,
2013-07-20 00:00:00+00:00,,,,,,1.1950856,0.5730191,,0.60132664,,,,,,4.1294365,,,,,,,0.5619883,,,
2013-07-21 00:00:00+00:00,,1.8916676,0.9383866,,,,,0.96878874,,,1.684598,,,1.7262989,,1.3985618,2.766789,2.5870705,2.740411,0.30127305,0.38824254,,,,0.06422916
2013-07-22 00:00:00+00:00,,,,,,,0.5844993,,0.6607357,,,,,,1.5978446,,,,,,,0.9351986,,,
2013-07-24 00:00:00+00:00,,,1.3503201,,,,0.30292514,,0.34729296,,0.36568868,,,0.41242713,,0.09376507,0.4172284,0.28097647,0.31998953,0.5988206,0.6593286,0.757764,,,0.3591875
2013-07-26 00:00:00+00:00,0.40755233,1.7825657,1.1657783,,,0.83046186,,,,,4.2816563,,,3.9366558,,,,,,1.7856607,2.567207,1.9076706,,,3.9356246
2013-07-27 00:00:00+00:00,,,,,,,2.2523363,2.7252207,2.1786954,,,,,,1.3877101,0.8287016,0.6414052,0.6480353,0.8900797,,,,,,
2013-07-28 00:00:00+00:00,1.0453515,,0.6095197,,,,,,,,,,,,,,,,,,,,,,
2013-07-30 00:00:00+00:00,,,,,,,,,,,,,,,1.4725043,,,0.66456854,0.6908952,,,,,,
2013-07-31 00:00:00+00:00,,,,,,,,,,,,,,,,,0.748819,,,,,,,,
2013-08-01 00:00:00+00:00,,,,,,,0.20286345,,0.23257574,,,,,,0.48671848,0.026466664,,1.5808275,1.6648262,,,0.6754603,,,
2013-08-02 00:00:00+00:00,,,,,,,,,,,0.004600224,,,,,,,,,,,,,,
2013-08-04 00:00:00+00:00,,,,,,0.3657381,,,,,,,,,,,,,,,,,,,
2013-08-05 00:00:00+00:00,,,,,,,,,,,,,,,,,1.9586681,0.2730196,0.1882474,,,,,,0.37300003
2013-08-07 00:00:00+00:00,,,,,,,,,,,,,,,,,1.1995085,,,,,,,,
2013-08-08 00:00:00+00:00,,,,,,,,,,,1.4759755,,,,0.81739914,,,,,,,,,,
2013-08-09 00:00:00+00:00,,,,,,,1.1127989,0.10814555,,,,,,1.9293668,,,1.0339742,2.9321923,3.402516,,,0.98949766,,,3.0433753
2013-08-10 00:00:00+00:00,2.3485272,1.9702953,0.03344335,,,1.3888762,,,6.4839096,,,,,,1.9214538,1.6825588,,,,0.8479273,0.84832084,,,,
2013-08-11 00:00:00+00:00,,,,,,,5.0873995,3.7565308,,,1.3907347,,,1.1446558,,,1.9500042,1.9383137,2.9121299,,,1.6875328,,,
2013-08-12 00:00:00+00:00,,,0.4424286,,,0.80695474,,,,,,,,,9.069697,,,,,,,,,,
2013-08-13 00:00:00+00:00,,,,,,,8.040369,4.871967,8.505174,,8.166941,,,10.05545,,,4.1920905,7.5876627,8.946295,3.8352768,4.7572637,9.598254,,,1.6494793
2013-08-14 00:00:00+00:00,2.8508408,1.0541018,1.0090024,,,0.8665048,,,,,,,,,2.936252,0.55301905,,,,,,,,,
2013-08-16 00:00:00+00:00,,,,,,,,,,,,,,,1.4026513,,1.6007112,,,,,,,,
2013-08-17 00:00:00+00:00,,,,,,,,,,,0.08109183,,,,,,,1.4796823,,,,,,,
2013-08-18 00:00:00+00:00,,,,,,,,,,,,,,,0.015319328,,4.4207845,,0.5779748,,,0.07591822,,,
2013-08-19 00:00:00+00:00,,,,,,,,,,,0.41158676,,,,,,,0.39427453,,,,,,,
2013-08-20 00:00:00+00:00,,,,,,0.98146904,0.66652864,0.085075125,0.57001346,,,,,0.54869854,0.97657144,,,,,1.2232343,2.2984085,1.2681563,,,
2013-08-21 00:00:00+00:00,,,,,,,,,,,0.47217917,,,,,,0.6166681,1.1117647,0.7961216,,,,,,
2013-08-23 00:00:00+00:00,,,,,,,,0.07147418,,,,,,,0.10521428,,1.4179138,,,,,,,,
2013-08-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,0.95785487,0.9380043,,0.041094683,0.25122663,,,0.46029168
2013-08-25 00:00:00+00:00,,,,,,,0.067273125,0.13078402,0.048035357,,,,,,0.08299159,1.7247841,,,,,,,,,
2013-08-26 00:00:00+00:00,0.92314637,0.6645062,0.30647293,,,0.7223023,,,,,0.3608925,,,0.028140703,,,,,,0.33313087,0.2731862,,,,
2013-09-03 00:00:00+00:00,0.84282845,0.027955335,0.28820446,,,3.3617618,0.12853745,1.0895587,0.14736363,,1.2154458,,,0.6875979,1.596269,1.5394539,1.7502673,0.6868352,,1.1247885,0.48987013,0.5234042,,,
2013-09-04 00:00:00+00:00,,,,,,,,,,,,,,,,,,,0.9438406,,,,,,
2013-09-05 00:00:00+00:00,0.7538494,,,,,,0.15479882,,0.10226431,,,,,,0.8632984,,0.63422406,1.2148079,,,,0.06029439,,,
2013-09-06 00:00:00+00:00,,,,,,,,,,,0.12542777,,,,,,,,,,,,,,
2013-09-07 00:00:00+00:00,0.21024267,0.05797767,0.019891623,,,,0.6738179,0.35774648,0.76662284,,,,,,,0.329146,,,,,,,,,
2013-09-08 00:00:00+00:00,,,,,,,,,,,0.22642665,,,,,,,,,,,,,,
2013-09-10 00:00:00+00:00,,,,,,,,,,,,,,,,,0.20190084,,0.0045660376,,,,,,1.5804166
2013-09-13 00:00:00+00:00,0.179,0.016037222,,,,,0.22352862,0.29859155,0.1524899,,0.28274688,,,0.24161558,0.35619327,,,0.08192156,0.16287632,,,0.62053037,,,0.005791666
2013-09-16 00:00:00+00:00,,,,,,,,,,,,,,,,,,0.044643138,,,,,,,
2013-09-17 00:00:00+00:00,,,,,,,,,,,,,,,,,0.31776723,,,,,,,,
2013-09-18 00:00:00+00:00,,,,,,,,,,,,,,,,,,0.70254123,1.1558135,,,,,,
2013-09-19 00:00:00+00:00,12.70722,10.260152,8.146005,,,12.623518,5.8769355,,5.92997,,10.31832,,,,6.5587144,9.030946,1.5066078,,,11.935613,10.360568,5.9148645,,,
2013-09-20 00:00:00+00:00,,,,,,,,10.079221,,,,,,14.760435,,,,4.5443063,5.3784885,,,,,,10.829022
2013-09-21 00:00:00+00:00,,,,,,,4.526557,,4.5769615,,3.9881096,,,,3.6156554,,2.1675,,,3.1375961,,4.240166,,,
2013-09-23 00:00:00+00:00,,,,,,,,,,,,,,,,2.4615684,4.4462976,,,,,,,,
