usgs_site_no,year,days,flow(mm),baseflow(mm),rainfall(mm),ET(mm),ET/day(mm/day),MODIS_ET(mm/day),MODIS_PET(mm/day),DI,Budyko_ET(mm/day),<ET/R>,<Qb/Qf>
02235000,2000,365.0,359.49672576844415,334.3794929807712,823.74725,464.2505314642219,1.2719192642855395,,4.7627111957890484,2.110343408430092,2.041716865691719,0.5635837079127249,0.9301322349070538
02235000,2001,365.0,441.7651484835547,376.26240294374156,1393.7223,951.9571863782006,2.608101880488221,2.3266650994806914,4.641310879832455,1.2155064773279656,2.9041679054682428,0.6830321888240157,0.8517249589184115
02235000,2002,365.0,587.3707574327133,492.3555367518752,1870.8843,1283.5135313551286,3.5164754283702155,2.3480550509691622,4.732723697989016,0.9233303046506901,3.4081581128151095,0.6860464577624436,0.8382363788484608
02235000,2003,365.0,753.8003115571296,647.593158884488,1410.2028,656.4024539076531,1.7983628874182278,2.3887893488342278,4.49055328788494,1.1622810548785572,2.8816437662895447,0.46546672087870844,0.859104392709458
02235000,2004,365.0,601.2251297875596,496.96085640510074,1562.9594,961.7342494086074,2.6348883545441297,2.3907994680442957,4.659595236268467,1.088161544700696,3.0981720940541537,0.6153290225034087,0.8265803137348896
02235000,2005,365.0,625.0054973435654,502.1660401315217,1593.0122,968.0067554640518,2.652073302641238,2.3835689098796835,4.6705323445814555,1.0701388842143313,3.132527164342379,0.6076580902465505,0.8034585971897158
02235000,2006,365.0,492.7842196313786,450.54872362956746,1019.1421,526.3578780801845,1.4420763783018753,2.2478011668411946,5.0152950227598145,1.7961996678873193,2.429976348279515,0.5164715335826069,0.9142921093670473
02235000,2007,365.0,393.0688526498753,348.6909886690563,1089.1178,696.0488994253201,1.9069832860967673,2.2802188361507065,4.938519009253522,1.6550637974453606,2.5371930233789937,0.639094229107608,0.8870990064930218
02235000,2008,365.0,481.59554943848406,390.9296348339949,1543.5769,1061.981333877556,2.9095379010344,2.310343298977861,4.823801181555459,1.1406541691356578,3.1275996684684015,0.6880002745061193,0.8117384707765655
02235000,2009,365.0,520.8227143684159,457.63713370665516,1378.0088,857.1860766014328,2.348455004387487,2.2954108520505203,4.81588015301434,1.2756059829241835,2.9296422037805607,0.6220468863515752,0.878681211631901
02235000,2010,365.0,457.6980696609774,401.8172043399543,1256.4048,798.706717939063,2.188237583394693,2.27916055820315,4.909017160686428,1.4261257875006532,2.787266574500313,0.6357081152311383,0.8779088901064959
02235000,2011,365.0,423.6827064500662,355.9976107069643,1279.6746,855.9918750776437,2.3451832193908047,2.2881358322826064,4.9098574573119915,1.400432599951831,2.8202669255059973,0.6689137234328012,0.8402457907469985
02235000,2012,365.0,405.9312550239895,350.31622022736804,1200.5026,794.5713351554539,2.1769077675491886,2.241123841674978,4.827151053255245,1.4676437918931295,2.6903173074378857,0.6618655880704134,0.8629939574538681
02235000,2013,365.0,448.02641749771817,380.65078621656426,1363.8386,915.8121445140006,2.5090743685315084,2.355271087555831,4.904923385976535,1.3126897901467505,2.9328779365447244,0.6714959739650401,0.8496168336290191
02235000,2014,365.0,478.89219962670774,394.6794440463477,1611.2987,1132.4064930765394,3.1024835426754502,2.35019255016776,4.72154595772872,1.0695498408179642,3.1676417589705044,0.7027911639358727,0.824150914034509
02235000,2015,365.0,476.3287670482501,413.7909625087233,1255.9565,779.627739680876,2.1359664100845914,2.4815361271985124,4.786306498835296,1.3909731844267728,2.76111512398526,0.6207442001440923,0.8687087388673462
02235000,2016,365.0,450.54560467364206,380.3454403067381,1332.8718,882.3262114846526,2.4173320862593224,2.39918970529313,4.904799536243745,1.343153779362812,2.891924313765947,0.6619737878463311,0.844188549086492
02235000,2017,365.0,590.9850856371395,473.2227497875494,1551.701,960.7160347394474,2.6320987253135546,2.432778834441049,4.778312140704807,1.1239819239516413,3.1229212256449763,0.6191373234299047,0.8007355198775772
02235000,2018,365.0,570.5550474671526,466.941096965478,1572.1824,1001.6273122282819,2.744184417063786,2.385471331182014,4.618186053469536,1.072164361091029,3.094394662889178,0.637093590031249,0.8183979776155783
02235000,2019,365.0,558.032186608912,471.781295137621,1548.0828,990.0505656188712,2.7124673030654005,2.51111747483598,4.734002521744706,1.1161618493435137,3.1055818475061723,0.6395333562597033,0.845437425401165
02235000,2020,365.0,573.9478097036318,481.6285090856099,1391.867,817.9191756174131,2.240874453746337,2.4133244674049257,4.701231426306233,1.2328401639169635,2.9177408828630402,0.5876417853874049,0.839150356431027
02235000,2021,365.0,523.3365140856617,442.2652848048257,1307.3077,783.9712709485179,2.1478664957493643,2.427504113863185,4.577651785523476,1.2780792552063092,2.7815130754192467,0.599683798547384,0.845087764566785
02235000,2022,365.0,714.7912053035684,552.9690523195001,1745.9119,1031.120694263082,2.8249882034604985,2.4736973478939155,4.669512533926015,0.9762073955859145,3.2775089347181,0.5905914925004889,0.7736091997447797
02235000,2023,365.0,508.30879312830746,425.57926413886804,1278.3864,770.077601372425,2.1098016475956847,2.3455132177889855,4.711649178295899,1.3452521193317843,2.7753661443109987,0.602382526880812,0.8372455284900869
02233475,1998,365.0,776.8092435231391,493.53191981398317,1207.1971,430.3878637919243,1.179144832306642,,4.807330152452748,1.4535119760791284,2.696213524231848,0.356518292053453,0.6353321924641621
02233475,1999,365.0,715.1084765173796,404.3941453117304,1349.7201,634.611589553177,1.7386618891867864,,4.807330152452748,1.3000291801537187,2.891422806509461,0.4701801454619838,0.5655004220914199
02233475,2000,365.0,274.83166272579484,187.1019148491753,837.4427,562.611014772069,1.5414000404714219,,4.807330152452748,2.0952783167291886,2.072476552952163,0.6718203201744857,0.6807873335753556
02233475,2001,365.0,568.3157240783474,323.8810126718705,1441.1957,872.8798811996677,2.391451729314158,1.9717033948779037,4.724790053603336,1.1966094507775111,2.982927189151754,0.6056636819646907,0.5698962723530426
02233475,2002,362.0,753.8396574943149,420.00036368652974,1838.4276,1084.5879395515835,2.9960992805292364,1.9412641453245982,4.795068493150685,0.9441844666075799,3.4183211883494318,0.5899541174710293,0.5571481408693296
02233475,2003,363.0,831.8962935867108,500.45252363566607,1387.7222,555.8258228836261,1.5312006140044796,2.074082787373437,4.536855270994641,1.1867494094885287,2.8776925488846095,0.40053105420748936,0.6015804223360235
02233475,2004,365.0,873.4382879375217,512.2646077188467,1558.3916,684.9533727527859,1.8765845828843448,1.9229047873604181,4.715267878355904,1.1043904329786525,3.1108185787757088,0.43952583680894247,0.5864920450516016
02233475,2005,365.0,786.1928308342899,447.29094599879437,1658.2826,872.0897543097531,2.3892869981089127,1.9014532459797497,4.65261018463371,1.024073173530153,3.1907554748951408,0.5258993600428525,0.5689328730257428
02233475,2006,365.0,327.04932673616236,204.72087861646818,1076.0299,748.9806110079783,2.052001673994461,1.6626756998213224,5.114134901727218,1.7347652017792865,2.541167726545726,0.6960592879230051,0.625963308530584
02233475,2007,365.0,421.51706882892125,261.6672459050193,1071.6599,650.1428737980318,1.78121335287132,1.7738192376414537,5.020961882072663,1.7101051054053789,2.5205705787469572,0.606669024801291,0.6207749703517242
02233475,2008,365.0,697.0889771164185,409.6666013257349,1517.5974,820.508484584021,2.247968450915126,1.8548645759087672,4.871715371822286,1.171704759461582,3.112250451359,0.5406628121772825,0.587681938423935
02233475,2009,365.0,621.7125226410682,390.6625211220605,1407.5084,785.795860156173,2.152865370290885,1.778254913639071,4.896553007742704,1.2697912273982688,2.986807594799273,0.5582885668024482,0.6283652120476924
02233475,2010,365.0,501.5081891957565,305.47995493510035,1328.9769,827.4687223490433,2.267037595476831,1.739443120905301,4.952249851101847,1.3601223291403988,2.897285504941146,0.6226358821380442,0.6091225657251644
02233475,2011,363.0,574.4017464124717,335.60458688990053,1496.3486,921.9468749559366,2.5397985535976213,1.763129839189994,4.986360929124478,1.2096439142461488,3.1287203647893542,0.6161310638036726,0.5842680475572694
02233475,2012,356.0,410.9901401843624,260.4689409797777,1240.7996,829.8093960438175,2.3309252697860043,1.7474637681159422,4.903170289855073,1.4067772738564435,2.808351006164683,0.668769898401708,0.6337595857237263
02233475,2013,365.0,457.0075754805755,280.6301217304302,1293.1198,836.1122184113312,2.290718406606387,1.877453841572365,4.939187016081,1.3941502784317463,2.8452038483822943,0.6465852971311438,0.6140601092560182
02233475,2014,365.0,653.6858329302732,378.2840235131698,1657.6161,1003.9301968091065,2.7504936898879633,1.8449821322215605,4.801896962477666,1.0573572512210203,3.240560003001058,0.6056469912132616,0.5786939298002505
02233475,2015,365.0,815.3826514297923,492.9526557912965,1541.8525,726.4698685592214,1.9903284070115654,2.0023064324002386,4.821966944609887,1.1414956295708802,3.1251534436148067,0.47116689187471866,0.6045660340294126
02233475,2016,365.0,645.7292457883088,396.64951918209425,1426.4683,780.7390111620696,2.139010989485122,1.9515368852459019,4.9538563197909244,1.2675764370284974,3.024887421474589,0.547323086054055,0.6142659973498071
02233475,2017,365.0,711.1447083085968,420.6129396283277,1492.6093,781.4645865827606,2.140998867350029,1.9790857653365097,4.825756402620608,1.1800818489495835,3.0706416997633195,0.5235560378906301,0.5914590022454408
02233475,2018,365.0,547.0875093381309,332.1545601899663,1487.1132,940.0256155092812,2.5754126452309074,1.8839562239428231,4.6378975580702795,1.1383347650756062,3.0104014114338713,0.6321143819531613,0.6071324139566053
02233475,2019,365.0,669.4998603188066,422.55487757148586,1603.5322,934.0323662436934,2.558992784229297,2.1030896366885052,4.736040798094104,1.0780294045041263,3.1644041299681183,0.5824843123022125,0.6311500608383563
02233475,2020,365.0,671.2458352990324,434.20261732626267,1486.9467,815.7008552603547,2.234796863726999,1.9182050368258496,4.7389255167498225,1.1632615114195914,3.0396076280437088,0.548574390592616,0.646860798969174
02233475,2021,365.0,560.9895590424328,336.99508226423836,1469.124,908.1344977736683,2.4880397199278583,1.9876593210244196,4.58998659916617,1.1403700994390042,2.9764057786611615,0.6181469251648259,0.600715426574897
02233475,2022,365.0,1011.6546405522581,557.2906117017721,1890.911,879.2564178736452,2.4089216928045074,2.026095890410959,4.640926146515784,0.895831709612493,3.386839791982848,0.46499090273345794,0.5508704150237965
02233475,2023,365.0,544.7144558189569,329.274450777066,1441.8501,897.1356036903203,2.4579057635351242,1.8546381774865994,4.712415128052412,1.1929336652506866,2.9802986542648733,0.6222114248552109,0.6044900172183144
02233484,2002,355.0,616.4138469161218,299.5814611304857,1692.6174,1076.203637653428,3.0315595426857125,2.2907549217755823,4.890087955685305,1.0256193702233272,3.35110816610482,0.6358221400392186,0.48600702698239534
02233484,2003,365.0,614.342034590364,315.16110067581417,1378.6265,764.2844493268723,2.0939299981558146,2.3480279212515907,4.658767123287671,1.2334378044837,2.8905736895428857,0.5543810951093953,0.513005920042505
02233484,2004,365.0,799.1451114121869,386.90766999708615,1558.099,758.9538551863238,2.0793256306474626,2.249666308340052,4.814283421421959,1.1277931953748612,3.1406922613596504,0.48710245989632867,0.48415195747537404
02233484,2005,365.0,606.6442347913513,290.29374474203837,1739.5481,1132.9038303941957,3.1038461106690294,2.281134441200689,4.772724006287896,1.0014349511796328,3.3092227996658607,0.6512632983201745,0.47852386636771016
02233484,2006,365.0,234.3322456774684,122.20067453528874,1092.4692,858.1369613709477,2.3510601681395826,2.0096754996631487,5.144005913616288,1.7186407568087307,2.573175306236921,0.7855021737005882,0.5214846731059115
02233484,2008,365.0,572.8574099116192,259.9319420849746,1467.2346,894.377249283327,2.450348628173499,2.2298661500791304,4.955875436710563,1.2328597695294596,3.075753084244291,0.6095666211905314,0.4537463207905036
02233484,2009,365.0,413.5441049190964,215.37655290294663,1396.0424,982.4982468036209,2.691776018640057,2.1391275544576693,4.9552249419866765,1.2955603337853285,2.986560836972253,0.7037739513368053,0.5208067297805679
02233484,2011,365.0,425.46214653606916,206.56868433753064,1559.3333,1133.8710777605006,3.106496103453426,2.164996257204881,5.050826783441875,1.18226926389671,3.210518586665767,0.7271512207799605,0.48551601128167227
02233484,2012,365.0,272.5262201927856,146.97902024104096,1207.3085,934.7822936869904,2.561047379964357,2.1675594971483174,4.961277956941085,1.499920274529424,2.7257797772774093,0.7742696383025122,0.5393206574291005
02233484,2013,365.0,297.69664491326006,162.5936307039525,1195.6953,897.9987181314787,2.460270460634188,2.2776712328767124,5.024651545774384,1.5338337409494949,2.7197499514622963,0.7510263766560334,0.5461721973767203
02233484,2014,365.0,490.1464713077873,230.26585808971348,1646.7334,1156.5868660945564,3.168731139985086,2.2435777378546304,4.868168276068568,1.0790340576386062,3.251111442138238,0.7023522248300677,0.46978989255054354
02233484,2015,365.0,531.7469114479507,290.9743720655296,1571.9467,1040.1996866050279,2.8498621550822683,2.3890313646231007,4.94705516880006,1.1486872856368828,3.1952304582460274,0.6617270904934665,0.5472046302501398
02233484,2016,365.0,384.48664262922466,213.01241122853384,1371.9459,987.4593326744252,2.7053680347244526,2.3547078891576336,5.018816626354923,1.3352334360322637,2.969940938506159,0.719750914541887,0.554017715080807
02233484,2017,365.0,521.744511205456,256.4491577665167,1466.4575,944.7129491979864,2.588254655336949,2.3078538812785387,4.926329066546897,1.226159016092317,3.067071276241101,0.6442143305316896,0.4915224832437776
02233484,2018,365.0,462.0538927322519,240.8164924495941,1393.5125,931.4585779899467,2.5519413095614976,2.2709686353769,4.742531252339248,1.2422019664396395,2.930455553135249,0.6684250127845188,0.521187022201198
02233484,2019,365.0,462.4867532439763,240.089029317268,1535.7278,1073.2410642914242,2.940386477510751,2.5129197544726405,4.871017291713452,1.1577060276705633,3.132613534528219,0.6988485042921637,0.5191262833653821
02233484,2020,365.0,473.74001107675525,263.43995166370024,1572.4984,1098.758431573086,3.010297072802975,2.3586367911851656,4.831225924930575,1.1213985641734887,3.1614146965069176,0.6987342069343243,0.5560855015495362
02233484,2021,365.0,443.072672148288,226.15427577847527,1493.8716,1050.7989079756135,2.878901117741407,2.411949247698181,4.723657085111161,1.1541385864782499,3.043015801635129,0.7034064511400766,0.5104225333553989
02233484,2022,365.0,862.6245894886362,384.58292038889755,1809.8636,947.2390923045767,2.5951755953550046,2.426076053596826,4.793725952541358,0.9667634217264204,3.3801424625801566,0.5233759425100675,0.4458288403497497
02233484,2023,365.0,482.4587858765824,231.4284079413136,1537.414,1054.9551440626876,2.8902880659251715,2.322095216707838,4.833818025301295,1.1476047750301142,3.123706041889823,0.6861880956847842,0.479685342491649
02233500,1997,351.0,479.0369895476529,215.46336508699912,1553.4314,1074.394412658768,3.0609527426175727,,4.877634738943332,1.102108401596433,3.2214672980713126,0.6916265598147866,0.4497844003454885
02233500,2003,365.0,616.2909426580807,336.796356369155,1382.0964,765.8055482019047,2.0980973923339854,2.3120324727953974,4.6310450021923115,1.2230198865474642,2.8874972446127547,0.5540898077049788,0.5464892197125963
02233500,2005,362.0,617.9339724854165,316.6355268922761,1693.0924,1075.1584290191001,2.9700509088925418,2.2199354264379574,4.744119421229555,1.014339928024547,3.2688842165250414,0.635026431180036,0.5124099677166541
02233500,2006,365.0,267.2943592449742,141.3724999505331,1086.2057,818.9113621333522,2.2435927729680882,1.9607841834633222,5.132665718879132,1.7247405415620842,2.5610009933095603,0.7539192353907676,0.5289019205263729
02233500,2008,365.0,623.4065994576353,297.5480879962494,1486.4596,863.0529819174868,2.364528717582156,2.174640250592295,4.934363952446827,1.2116325590231718,3.0931882067152787,0.5806097824517371,0.4772937730449385
02233500,2009,365.0,450.9354991552831,247.41653086936907,1391.2582,940.322687185049,2.576226540233011,2.0911510303867775,4.939510516455629,1.2958927150220179,2.9766303865218093,0.6758793598297476,0.5486738820359967
02233500,2010,365.0,371.4605888685893,200.85716816056558,1312.3151,940.8544274905015,2.5776833629876754,2.0574803024062294,5.010124762499502,1.3934881867985036,2.8869342458145395,0.7169424886414137,0.5407226881655064
02233500,2011,365.0,434.47012359922314,224.22934303246288,1522.5618,1088.091596295186,2.9810728665621533,2.1076332327969918,5.0338134275806175,1.2067437526620073,3.1628256261412173,0.7146452902373659,0.5160984170209668
02233500,2012,365.0,282.4826657894285,164.60802142969868,1221.896,939.4133210059969,2.573735126043827,2.1091295521881777,4.945420648423463,1.4772767424111186,2.7444504625646426,0.7688161054698475,0.5827190173587596
02233500,2013,365.0,318.15334594131383,184.38311300224692,1233.9209,915.7675172102365,2.5089521019458534,2.2237003574133367,5.005017604932038,1.4805093487868548,2.773540287022186,0.7421606347456003,0.5795416435326692
02233500,2014,365.0,526.5653589932433,249.83959918742755,1645.4801,1118.9147645266542,3.065519902812751,2.192679537089938,4.851524122078578,1.0761639121775057,3.244480255400499,0.6799928864530842,0.474470253161172
02233500,2015,365.0,589.0080045766719,331.57155591770453,1540.9751,951.9670396738164,2.608128875818675,2.340033482587726,4.9211551492765375,1.1656396214435287,3.1529200322504556,0.6177692560520369,0.562932172977869
02233500,2016,365.0,410.2898488784587,230.79150329638927,1376.6239,966.3340887283529,2.647490654050282,2.307335177794385,5.006446073365029,1.3274161628048218,2.973302664378662,0.7019594006530344,0.562508441111243
02233500,2017,365.0,544.7210939510279,286.7408673398557,1474.782,930.0608837024755,2.5481120101437686,2.2722586131299574,4.90349175557711,1.2135858127629766,3.071002367113311,0.6306429660709152,0.5263994189394006
02233500,2018,365.0,496.05889261154505,269.46788924099195,1447.0533,950.9944826325956,2.605464335979714,2.2204142805894,4.719846671007002,1.190518677971121,2.988416800350437,0.6571937973802182,0.5432175357695028
02233500,2019,365.0,483.9460536342769,265.3090052089441,1555.7529,1071.8068874973148,2.936457226020041,2.458333842658411,4.8448470031755315,1.1366645194197234,3.14724218501969,0.6889312994657872,0.5482202059848614
02233500,2020,365.0,505.54619930744246,298.1542163278996,1531.3546,1025.8084416532508,2.810434086721235,2.2961579028265837,4.810734445310141,1.1466436684159051,3.110215877168407,0.6698699518076158,0.5897665074652857
02233500,2021,365.0,485.85365991313637,257.2702865313078,1484.2388,998.3850800542099,2.735301589189616,2.349093711385409,4.695156717111994,1.154620292183249,3.0239608798176905,0.6726579985304644,0.5295221745932799
02233500,2022,365.0,869.7697915700722,430.25930337852003,1846.1825,976.4126100870322,2.675103041334335,2.3773601902661343,4.764469393991736,0.9419606855803265,3.400172366024852,0.5288819565072596,0.4946818198891845
02233500,2023,365.0,502.71519570668244,268.5049997727755,1496.4133,993.6981334177683,2.722460639500735,2.2541788129625444,4.809441026799357,1.1731023370996814,3.070425954869364,0.6640532488212258,0.5341095754929979
02234180,1983,365.0,672.9488744982289,340.38187469080384,1731.4879,1058.5390138379528,2.9001068872272677,,4.834013839800515,1.0190166712699134,3.323288690250103,0.6113464637228335,0.5058064402657675
02234180,1984,365.0,340.35989504132226,164.29334876103454,1235.9603,895.6003610583787,2.453699619338024,,4.834013839800515,1.4275660899229523,2.742902797092361,0.7246190200333332,0.4827047814816375
02234180,1985,365.0,339.5465702479338,167.19490412440612,1374.9625,1035.4159713322665,2.836756085841826,,4.834013839800515,1.2832459213963594,2.9302280820812006,0.7530503216976818,0.4924063995178097
02234180,1986,365.0,100.9630657615112,51.48731467185079,1242.467,1141.5039943276001,3.127408203637261,,4.834013839800515,1.420090025152626,2.7521513455215514,0.918739859203432,0.509961878470202
02234180,1987,365.0,239.24285489964578,100.48351185135733,1297.4261,1058.183308773755,2.8991323528048083,,4.834013839800515,1.3599348641000857,2.8283546760610725,0.8156019599609731,0.4200063232546976
02234180,1988,365.0,140.62557060212512,59.46848074896576,1290.7833,1150.1578060916004,3.151117276963289,,4.834013839800515,1.366933564361167,2.819323678041484,0.8910541247637874,0.4228852583092529
02234180,1989,365.0,80.49176033057849,25.59430547546178,1117.5973,1037.1055545040163,2.841385080832921,,4.834013839800515,1.5787574533806517,2.565928225870231,0.9279778715889399,0.31797422954034477
02234180,1990,365.0,32.77306221959858,16.042733382519096,999.9637,967.1906180477354,2.649837309719823,,4.834013839800515,1.7644791302065381,2.372720849308208,0.9672257437385022,0.4895097466029708
02234180,1991,365.0,379.63186363636356,155.97940722491018,1743.3113,1363.6794013553967,3.736107948918895,,4.834013839800515,1.012105567422718,3.334432250585866,0.7822351736893516,0.41087016703718404
02235200,1996,365.0,224.67344295098104,150.6430788727136,1504.5952,1279.9218252985306,3.5066351378041936,,4.790159933044664,1.162045683990077,3.074249698761983,0.8506751933485636,0.6704979319944846
02235200,1997,360.0,87.10507597635866,48.915983802645485,1549.0967,1461.9915579347742,4.061087660929928,,4.790159933044664,1.1132020347780711,3.1468869224424623,0.9437703773464303,0.5615744347197614
02235200,1998,365.0,260.0177569578645,188.66730051380043,1217.9464,957.928639392996,2.624462025734236,,4.790159933044664,1.435538016763075,2.7082996173723988,0.7865113199044826,0.7255939083590114
02235200,1999,365.0,95.86561942538667,67.69033965783167,1289.9379,1194.0722048238808,3.271430698147619,,4.790159933044664,1.3554206147130758,2.8084913909462315,0.9256819542257083,0.7060960964271018
02235200,2000,358.0,31.75224129295876,26.35090021341878,813.38464,781.6324280109353,2.1833308044998194,,4.790159933044664,2.1083226363059446,2.055031924020112,0.960962853435507,0.829891029433007
02235200,2001,365.0,162.1909109356552,104.80027413976593,1415.6058,1253.414878248915,3.4340133650655207,2.414770696843359,4.672425385480776,1.2047387935127742,2.9385433520989075,0.8854264706273283,0.6461538043974767
02235200,2002,365.0,156.8375423382612,106.42286199384277,1635.6444,1478.8068439532428,4.051525599871898,2.4746656960712947,4.7675971146846665,1.0639066395443733,3.207256854393384,0.9041126761133232,0.6785547669722727
02235200,2003,365.0,232.5696871310507,166.60121215640464,1371.74,1139.170265433189,3.1210144258443533,2.4765561511481704,4.512197736748065,1.2006299923002508,2.843294290377152,0.8304564083157995,0.7163496421720966
02235200,2004,365.0,294.56059376229825,191.93157168627417,1623.9697,1329.4091480589907,3.6422168439972347,2.4879169856480385,4.67827230889716,1.0514785865878922,3.166109006696101,0.818616952221755,0.6515860429082286
02235200,2005,365.0,312.44179052661343,221.1589518485768,1570.8713,1258.4295359199198,3.4477521532052595,2.481016919242054,4.713494805108861,1.0952046564010338,3.1234082953959277,0.8011028691947146,0.7078404955874132
02235200,2006,365.0,61.389876952757376,50.367314785521025,972.0657,910.6757871002059,2.49500215643892,2.3138508371385087,5.023815763351202,1.8863877235803015,2.347437964896833,0.9368459473667479,0.8204498410101266
02235200,2007,365.0,21.8434625786045,15.595403087932695,1182.8167,1160.9731572944424,3.1807483761491575,2.3699777204244152,4.9398552930536255,1.5243674337600146,2.6849645545926424,0.981532646594915,0.713962039297207
02235200,2008,365.0,171.90401982251706,106.48509638438142,1432.7762,1260.8722386461109,3.4544444894413995,2.3422278538933323,4.813405137139992,1.226215803788958,2.9966861108783447,0.8800203401913489,0.6194450629736428
02235200,2009,365.0,246.3579680489964,162.70061111536901,1351.6166,1105.2585804892117,3.028105699970443,2.3986014603048553,4.8215882469724045,1.302055434876228,2.8972757796849335,0.8177308559066524,0.6604235795734873
02235200,2010,365.0,152.4432214810093,107.14005633315038,1186.7375,1034.2943869517605,2.833683251922632,2.3559182052809216,4.918568371826264,1.51278389858767,2.6870353714371045,0.8715443342743318,0.7028194188778504
02235200,2011,365.0,42.499580341861545,28.69103129144861,1206.3855,1163.8859634813807,3.188728667072276,2.3819672203472084,4.89947323142082,1.4823683908368013,2.7128141839201496,0.9647711824832936,0.6750897552554962
02235200,2012,365.0,81.12959405695437,53.364054727699894,1180.0693,1098.9397359200811,3.0107937970413183,2.3594330491099322,4.825540068460002,1.49255816700688,2.659844436861521,0.931250141371595,0.6577631177377444
02235200,2013,365.0,67.00272129421099,48.91513593838771,1290.8885,1223.885875240518,3.3531119869603234,2.4468585798424987,4.952397149979044,1.4002951378070911,2.844879215928927,0.9480956937961011,0.7300470039657025
02235200,2014,365.0,154.1696723042556,98.68003902019595,1567.2637,1413.0940529765062,3.871490556100017,2.5178188074912313,4.715687027110493,1.0982362417908513,3.1203093556900248,0.901631345340856,0.6400742606850053
02235200,2015,365.0,173.6370951630438,119.41432143614925,1279.424,1105.7868340514337,3.029552970003928,2.651041845895926,4.805583129287716,1.3709590491269534,2.7975980401462244,0.86428492594861,0.6877235611665825
02235200,2016,365.0,100.6441348115676,69.55760770535701,1232.2571,1131.6129261930712,3.100309386830332,2.5831274253583594,4.95755391885114,1.4684494085162356,2.762003932384235,0.9183253596086679,0.6911243048150518
02235200,2017,365.0,147.7896187814651,97.99799950774496,1637.8483,1490.0586268392624,4.082352402299349,2.582601636776741,4.820840006176517,1.0743404246508788,3.226795006506032,0.9097659760211153,0.6630912259991247
02235200,2018,365.0,227.82713832230365,159.15122884189495,1638.8453,1411.0181470933458,3.865803142721495,2.522468400502945,4.670916992036706,1.040296276708873,3.1782634558797915,0.8609831051844623,0.698561330374725
02235200,2019,365.0,152.15775322151885,104.27437498838584,1560.5361,1408.378412015908,3.8585709918244055,2.6757862925462685,4.807528290649197,1.1244519041827221,3.1413084161674867,0.9024965089899178,0.6853043816740512
02235200,2020,365.0,178.74394321256392,120.4625552678708,1566.5969,1387.8530173320223,3.8023370337863627,2.5603921930959235,4.73114138134333,1.102304350228492,3.124420573249685,0.8859030655700987,0.6739392289483938
02235200,2021,365.0,144.3108109536496,98.36904266608047,1500.5112,1356.2003947195683,3.7156175197796393,2.595019522202369,4.6256210707431675,1.1251843082132922,3.021387383257256,0.9038255543718257,0.6816470783860753
02235200,2022,365.0,243.0885609943826,160.51907065788757,1757.5277,1514.43912798572,4.149148295851288,2.648428297266892,4.730524783270465,0.9824263572675597,3.310333141725172,0.8616871981036246,0.6603316503305021
02235200,2023,365.0,87.92495106503344,62.911448342780396,1425.3782,1337.4532494659725,3.6642554779889656,2.5515800851476853,4.769651247435643,1.2213760090337498,2.97622405152311,0.9383146690635698,0.715513032202294
02246000,1987,365.0,407.5915639325174,173.75826785288524,1248.0437,840.4520949319924,2.3026084792657326,,4.727194380807839,1.3825044326370455,2.7375290182758505,0.6734155976612305,0.4263048679821386
02246000,1989,354.0,249.72226026302883,104.13362768377564,1152.5536,902.8312828277915,2.5503708554457387,,4.727194380807839,1.4519297210733075,2.653144710024443,0.783331284157606,0.4169977781479841
02246000,1992,363.0,523.5646136270877,198.51187254924616,1499.8567,976.2920891774777,2.689509887541261,,4.727194380807839,1.1440903469643624,3.0599349555247124,0.6509235822613503,0.37915448711099775
02246000,1993,348.0,265.0950161902147,125.64879689446192,1217.2056,952.1105483086867,2.7359498514617435,,4.727194380807839,1.3515084796877093,2.776545312375221,0.7822101496953834,0.4739764583288304
02246000,1994,361.0,512.4963086668907,217.17832476658373,1650.6565,1138.1602274354043,3.152798413948488,,4.727194380807839,1.0338414912668354,3.2266149180886767,0.689519734406013,0.42376563712528903
02246000,1995,362.0,465.9705020503393,222.6717304385713,1437.929,971.9584473057398,2.684968086479944,,4.727194380807839,1.1900757403966895,2.9936975699421944,0.6759433029519402,0.4778665805212619
02246000,1997,365.0,393.64983901372705,159.28030951975762,1491.2429,1097.5930942595885,3.007104367834489,,4.727194380807839,1.1570388203990634,3.0410862204034124,0.7360256867587277,0.40462434817407184
02246000,1998,365.0,460.0356714507411,196.4876918111947,1308.2297,848.1940362671544,2.3238192774442585,,4.727194380807839,1.3189013374957383,2.818504905424342,0.6483525123407023,0.4271140348563902
02246000,1999,365.0,95.27857455525982,50.34561980808018,1086.8239,991.5452875205458,2.716562431563139,,4.727194380807839,1.5875856468956604,2.499679987965251,0.9123330199314961,0.5284044187592316
02246000,2000,365.0,161.30496082489805,73.36959739766849,1141.1785,979.8735012036054,2.6845849348043984,,4.727194380807839,1.5119685475996454,2.583413767675959,0.8586505351384437,0.4548502229718381
02246000,2001,365.0,233.09545577111635,94.02169003739039,1289.3923,1056.296828145357,2.8939639127270054,2.47113677113964,4.69915341031342,1.3302320399751832,2.787185230548491,0.8192206517013132,0.40336131704649447
02246000,2002,365.0,275.88793329684086,112.21405415566136,1520.4565,1244.5685543587988,3.409776861256983,2.49541648138851,4.750982428458725,1.140518349180517,3.0805862599238547,0.818549244379409,0.4067378113087859
