,02236350_event_runoff,02237734_event_runoff,02236500_event_runoff,02236605_event_runoff,02236700_event_runoff,02240954_event_runoff,02240902_event_runoff,02231342_event_runoff,02231396_event_runoff,02231454_event_runoff,02231458_event_runoff,02231600_event_runoff,02232155_event_runoff,02232200_event_runoff,02232415_event_runoff,02233001_event_runoff,02233200_event_runoff,02233460_event_runoff,02233473_event_runoff,02234308_event_runoff,02234324_event_runoff,02234990_event_runoff,02234344_event_runoff,02234998_event_runoff,02234400_event_runoff,02234635_event_runoff,02234384_event_runoff,02234365_event_runoff,022349993_event_runoff,02235000_event_runoff,02233475_event_runoff,02233484_event_runoff,02233500_event_runoff,02234180_event_runoff,02235200_event_runoff,02246000_event_runoff,02244320_event_runoff,02244333_event_runoff,02245255_event_runoff,02245260_event_runoff,02245328_event_runoff,02246150_event_runoff,02244473_event_runoff,02245050_event_runoff,02245140_event_runoff,02245500_event_runoff,02246318_event_runoff,02246300_event_runoff,02246459_event_runoff,02246828_event_runoff,02246832_event_runoff,02246515_event_runoff,02246520_event_runoff,02246359_event_runoff,02231280_event_runoff,02231268_event_runoff
1980-06-22 00:00:00+00:00,,,,,,0.06273408543590882,0.11331820844235782,,,,,,,,,0.012024264210479078,,,,,,,,,,,,,,,,,,,,,0.03203352697851945,,0.04183074569362365,,,,0.05476635654113828,0.07756356379875955,0.0035935852583521277,,,,,,,,,,,
1980-06-23 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.02987057932680285,,,,,,0.1507683404989205,,0.024174525058863517,0.257553602375782,,,,0.5198506723719434,
1980-06-24 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0318436910552934,,0.05251241941344453,,,,,,,,,,,,,,,,,
1980-06-25 00:00:00+00:00,,,,,,0.09501089519370783,0.046939135987385486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.041849404692434714,0.04730107617049413,0.0744077874708771,0.03636345326948657,,,0.31497343899806063,,0.09612566030938893,0.5762346841525509,,,,0.20856797900799023,
1980-06-26 00:00:00+00:00,,,,,,,,,,,,,,,,0.004562040921140865,,,,,,,,,,,,,,,,,,,,,0.07042933974203552,,0.00948981108362533,,,,,,,,,,,,,,,,,
1980-06-28 00:00:00+00:00,,,,,,0.02147868418851771,0.012316342528066765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,0.03144993226911051,,,,0.020844553991615278,,0.004141237874869909,0.2776716933797152,,,,0.041630071222854545,
1980-06-29 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,,0.022847223020295165,,0.04531914896133092,,,,,,,,,,,
1980-06-30 00:00:00+00:00,,,,,,0.07347100174548113,0.02807228100162617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.04262662955658884,,,,,,,,,,,,
1980-07-02 00:00:00+00:00,,,,,,,,,,,,,,,,0.006774210543650569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1980-07-06 00:00:00+00:00,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005145465805469961,,,,,,0.029359476123269973,,0.004317181941082289,0.19122590968576972,,,,0.03764176498088083,
